paper id,last_name,first_name,full_name,api_gender
hep-ph/0701245,Jayalath,Chandana P.,Chandana P. Jayalath,unknown
hep-ph/0702057,Yilmazer,A U,A U Yilmazer,unknown
hep-ph/0702110,Chen,Xin-Fen,Xin-Fen Chen,unknown
hep-ph/0702130,Gonzalez,Antonio Dobado,Antonio Dobado Gonzalez,male
hep-ph/0702241,Delgado,Rosa Maia Duran,Rosa Maia Duran Delgado,female
hep-ph/0702289,Alan,Ahmet T.,Ahmet T. Alan,male
hep-ph/0703016,Mosle,Wolf M.,Wolf M. Mosle,male
hep-ph/0703104,Kolhinen,Vesa J.,Vesa J. Kolhinen,female
hep-ph/0703106,Liu,Chun-Chu,Chun-Chu Liu,unknown
hep-ph/0703121,Cakir,Ilkay T.,Ilkay T. Cakir,unknown
hep-ph/0703151,de Aquino,Verissimo M.,Verissimo M. de Aquino,unknown
hep-ph/0703153,Bomhof,Cedran,Cedran Bomhof,unknown
hep-ph/0703278,Liu,Yun-Hu,Yun-Hu Liu,unknown
hep-ph/0703289,Wang,Lian-tao,Lian-tao Wang,unknown
hep-ph/9205220,Joshipura,Anjans S.,Anjans S. Joshipura,unknown
hep-ph/9205239,Yuan,Tzu Chiang,Tzu Chiang Yuan,unknown
hep-ph/9206228,Kwong,Waikwok,Waikwok Kwong,unknown
hep-ph/9208230,Senjanovic,Zurab Berezhiani Goran,Zurab Berezhiani Goran Senjanovic,unknown
hep-ph/9208236,Lozano,Ricardo Gaitan,Ricardo Gaitan Lozano,male
hep-ph/9208239,Gradwohl,Ben-Ami,Ben-Ami Gradwohl,unknown
hep-ph/9209249,Tung,Humphrey K. K.,Humphrey K. K. Tung,male
hep-ph/9210233,Yu,Hoi--Lai,Hoi--Lai Yu,unknown
hep-ph/9210264,Elze,H-Th.,H-Th. Elze,unknown
hep-ph/9210272,Drees,Mauel,Mauel Drees,male
hep-ph/9211202,Schaefer,Andereas,Andereas Schaefer,unknown
hep-ph/9211254,Lu,Hung Jung,Hung Jung Lu,male
hep-ph/9211277,Wang,Meng Y.,Meng Y. Wang,unknown
hep-ph/9211288,Hamilton,Rowan T.,Rowan T. Hamilton,unknown
hep-ph/9212306,Wu,Dan-di,Dan-di Wu,unknown
hep-ph/9301255,Smith,Brian Hendee,Brian Hendee Smith,male
hep-ph/9302221,Olive,And K. A.,And K. A. Olive,unknown
hep-ph/9302229,Lindholm,B-A,B-A Lindholm,unknown
hep-ph/9302278,Macpherson,Alick L.,Alick L. Macpherson,male
hep-ph/9303211,Christov,Chr. V.,Chr. V. Christov,unknown
hep-ph/9303215,Heller,U M.,U M. Heller,unknown
hep-ph/9303237,Tang,Wai-Keung,Wai-Keung Tang,unknown
hep-ph/9303267,Gupta,Suraj N.,Suraj N. Gupta,male
hep-ph/9303272,Lee,Su H.,Su H. Lee,unknown
hep-ph/9304289,Nason,Stefano Frixione Michelangelo L. Mangano Paolo,Stefano Frixione Michelangelo L. Mangano Paolo Nason,male
hep-ph/9305224,Shvartsman,Shmaryu M.,Shmaryu M. Shvartsman,unknown
hep-ph/9305224,Taylor,Cyrus C.,Cyrus C. Taylor,male
hep-ph/9305245,Jennings,Byron K.,Byron K. Jennings,male
hep-ph/9305266,Soper,Davision E.,Davision E. Soper,unknown
hep-ph/9305300,Faustov,Rudolf N.,Rudolf N. Faustov,male
hep-ph/9305307,Kogan,Ian I,Ian I Kogan,male
hep-ph/9305340,Lin,G-L,G-L Lin,unknown
hep-ph/9305340,Yan,T-M,T-M Yan,unknown
hep-ph/9305340,Yu,H-L,H-L Yu,unknown
hep-ph/9306263,Collaboration,DZERO,DZERO Collaboration,unknown
hep-ph/9306278,Berezhiani,Zurab G.,Zurab G. Berezhiani,unknown
hep-ph/9307219,Evans,NJ,NJ Evans,unknown
hep-ph/9307264,Young,Bing--Lin,Bing--Lin Young,unknown
hep-ph/9307272,Scheich,Christoph M. A.,Christoph M. A. Scheich,male
hep-ph/9307304,Hoodbhoy,Pevrez,Pevrez Hoodbhoy,unknown
hep-ph/9307321,Kobayashi,Akizo,Akizo Kobayashi,unknown
hep-ph/9308228,Lindholm,Bengt-Åke,Bengt-Åke Lindholm,unknown
hep-ph/9309280,Karlsruhe,IEKP,IEKP Karlsruhe,unknown
hep-ph/9309320,Jungnickel,Dirk-Uwe,Dirk-Uwe Jungnickel,unknown
hep-ph/9310371,Lee,Dae Gyu,Dae Gyu Lee,unknown
hep-ph/9311231,Valle,JosÉ W. F.,JosÉ W. F. Valle,unknown
hep-ph/9311237,Zakharov,and B. G.,and B. G. Zakharov,unknown
hep-ph/9311271,Lee,Chien-er,Chien-er Lee,unknown
hep-ph/9311296,Vischer,Axel P.,Axel P. Vischer,male
hep-ph/9311324,Amelino-Camelia,notes by G.,notes by G. Amelino-Camelia,unknown
hep-ph/9311353,Lee,Clarence L. Y.,Clarence L. Y. Lee,male
hep-ph/9312205,Suchyta,Casimir J.,Casimir J. Suchyta,male
hep-ph/9312316,Kahana,Sidney H.,Sidney H. Kahana,unknown
hep-ph/9401247,Duari,Susmita Bhowmik,Susmita Bhowmik Duari,unknown
hep-ph/9401331,Hayashi,Tkemi,Tkemi Hayashi,unknown
hep-ph/9401340,Hioki,Zenrō,Zenrō Hioki,unknown
hep-ph/9401346,ter Veldhuis,Tonnis A.,Tonnis A. ter Veldhuis,unknown
hep-ph/9402245,Chang,Ngee Pong,Ngee Pong Chang,unknown
hep-ph/9402298,Franzini,Paula. J.,Paula. J. Franzini,female
hep-ph/9402303,Zhu,Zheng-Kun,Zheng-Kun Zhu,unknown
hep-ph/9402336,Meng,Xing-He,Xing-He Meng,unknown
hep-ph/9402343,Collaboration,The APE,The APE Collaboration,male
hep-ph/9403286,Liang,Yigao,Yigao Liang,unknown
hep-ph/9404216,Zeitlin,Vad.,Vad. Zeitlin,unknown
hep-ph/9405219,Liu,Yao-Yang,Yao-Yang Liu,unknown
hep-ph/9405219,Sun,La-Zhen,La-Zhen Sun,unknown
hep-ph/9405244,Orsay,LPTHE,LPTHE Orsay,unknown
hep-ph/9405325,Surguladze,Levan R.,Levan R. Surguladze,male
hep-ph/9405374,Chung,Stephen-wei,Stephen-wei Chung,unknown
hep-ph/9405406,Khuri,Nicola N.,Nicola N. Khuri,unknown
hep-ph/9406201,Cai,Tian-Fang,Tian-Fang Cai,unknown
hep-ph/9406317,Leil,Ghadir Abu,Ghadir Abu Leil,unknown
hep-ph/9406328,Lee,Dae-Gyu,Dae-Gyu Lee,unknown
hep-ph/9407255,Joshi,Grish C.,Grish C. Joshi,unknown
hep-ph/9407312,Tsai,Ern-Bin,Ern-Bin Tsai,unknown
hep-ph/9408303,Luo,Chuan-Wang,Chuan-Wang Luo,unknown
hep-ph/9408314,Ken-Iti,Izawa,Izawa Ken-Iti,unknown
hep-ph/9408341,Adel,Kassa,Kassa Adel,unknown
hep-ph/9408351,Gao,Chong-Shong,Chong-Shong Gao,unknown
hep-ph/9409323,Mukhopadhyay,Nimai C.,Nimai C. Mukhopadhyay,male
hep-ph/9409404,280,IUHET,IUHET 280,unknown
hep-ph/9409431,Ma,Weihsing,Weihsing Ma,unknown
hep-ph/9409439,Sorokin,Aleksey Yu. Nurmagambetov Dmitrij P.,Aleksey Yu. Nurmagambetov Dmitrij P. Sorokin,unknown
hep-ph/9409462,Lu,Hung Lung,Hung Lung Lu,male
hep-ph/9410265,Tsai,Yung Su,Yung Su Tsai,male
hep-ph/9411319,Smith,Lesley L.,Lesley L. Smith,unknown
hep-ph/9411333,Phillips,Roger J. N.,Roger J. N. Phillips,male
hep-ph/9411343,Lee,TAekoon,TAekoon Lee,unknown
hep-ph/9411391,Yee,Sooman,Sooman Yee,unknown
hep-ph/9411404,Kim,Jae Kwan,Jae Kwan Kim,unknown
hep-ph/9412216,Siemens,Xavier A.,Xavier A. Siemens,male
hep-ph/9412288,Bibilashvili,Tengiz M.,Tengiz M. Bibilashvili,unknown
hep-ph/9412357,Wang,Ren-Chuan,Ren-Chuan Wang,unknown
hep-ph/9501211,Somalwar,Sunil V.,Sunil V. Somalwar,male
hep-ph/9501310,OCHS,WOLFGANG,WOLFGANG OCHS,male
hep-ph/9501321,Jensen,Dan Moenster,Dan Moenster Jensen,male
hep-ph/9501348,Lev,Felix. M.,Felix. M. Lev,male
hep-ph/9501354,Lab,Lawrence Berkeley,Lawrence Berkeley Lab,male
hep-ph/9502235,Chen,Qi-Zhou,Qi-Zhou Chen,unknown
hep-ph/9502235,Fang,Xi-Yang,Xi-Yang Fang,unknown
hep-ph/9502287,Wang,Xing Min,Xing Min Wang,unknown
hep-ph/9502297,Xing,Zhi-zong,Zhi-zong Xing,unknown
hep-ph/9502301,YAMAGISHI,HIDENAGA,HIDENAGA YAMAGISHI,unknown
hep-ph/9502301,ZAHED,ISMAIL,ISMAIL ZAHED,male
hep-ph/9502387,Schwetz,Myckola,Myckola Schwetz,unknown
hep-ph/9503218,pages,73,73 pages,unknown
hep-ph/9503246,PAPAVASSILIOU,JOANNIS,JOANNIS PAPAVASSILIOU,unknown
hep-ph/9503246,PHILIPPIDES,KOSTAS,KOSTAS PHILIPPIDES,male
hep-ph/9503278,Yang,Mao-zhi,Mao-zhi Yang,unknown
hep-ph/9503324,Gari,Manfred F.,Manfred F. Gari,male
hep-ph/9503364,collaboration,MINAMI-TATEYA,MINAMI-TATEYA collaboration,unknown
hep-ph/9503374,Cao,Fu-guang,Fu-guang Cao,unknown
hep-ph/9503374,Luo,Chuan-wang,Chuan-wang Luo,unknown
hep-ph/9503450,College,Imperial,Imperial College,unknown
hep-ph/9503476,Zhitnitsky,Boris Chibisov Ariel R.,Boris Chibisov Ariel R. Zhitnitsky,male
hep-ph/9503482,collaboration,Minami-Tateya,Minami-Tateya collaboration,unknown
hep-ph/9504223,GRAUDENZ,DIRK,DIRK GRAUDENZ,male
hep-ph/9504238,Urech,Res,Res Urech,unknown
hep-ph/9504313,V.,Kiselev,Kiselev V.,unknown
hep-ph/9504348,KHOZE,VALERY A.,VALERY A. KHOZE,unknown
hep-ph/9505232,Lin,Guey-lin,Guey-lin Lin,unknown
hep-ph/9505258,Kim,Chung Wook,Chung Wook Kim,unknown
hep-ph/9505294,Yem,Pham Xuan,Pham Xuan Yem,unknown
hep-ph/9505330,Yamagishi,Hidenaga,Hidenaga Yamagishi,unknown
hep-ph/9505347,Mohapatra,Rabindra N,Rabindra N Mohapatra,unknown
hep-ph/9505399,Grandel,Uschi,Uschi Grandel,unknown
hep-ph/9506389,Líu,Jùn,Jùn Líu,unknown
hep-ph/9506415,Lee,Jae-weon,Jae-weon Lee,unknown
hep-ph/9506415,Koh,In-guy,In-guy Koh,unknown
hep-ph/9506480,Wan,Ling-De,Ling-De Wan,unknown
hep-ph/9507201,Antonio,Riotto,Riotto Antonio,unknown
hep-ph/9507216,Argyres,Ernestos N.,Ernestos N. Argyres,unknown
hep-ph/9507280,Zhang,Deng-Zhi,Deng-Zhi Zhang,unknown
hep-ph/9507394,Haakman,Leonard P. A.,Leonard P. A. Haakman,male
hep-ph/9507394,Koch,Justus H.,Justus H. Koch,unknown
hep-ph/9508322,Robinson,Merle Michael,Merle Michael Robinson,unknown
hep-ph/9508367,Nazareth,Daryl P.,Daryl P. Nazareth,unknown
hep-ph/9509222,Liu,Hung Hsiang,Hung Hsiang Liu,male
hep-ph/9509366,Bae,Moo-Sung,Moo-Sung Bae,unknown
hep-ph/9511390,A,Saleev V.,Saleev V. A,unknown
hep-ph/9512442,Avdeev,Leo. V.,Leo. V. Avdeev,unknown
hep-ph/9601216,Cohen,Thomas. D.,Thomas. D. Cohen,male
hep-ph/9601281,Tohyama,Hide-Aki,Hide-Aki Tohyama,unknown
hep-ph/9602242,Huang,Chao-shang,Chao-shang Huang,unknown
hep-ph/9602425,Pivovarov,Grigirii,Grigirii Pivovarov,unknown
hep-ph/9602433,Borzumati,Francesc M.,Francesc M. Borzumati,unknown
hep-ph/9603215,De,Triptesh,Triptesh De,unknown
hep-ph/9603355,Suzuki,Tsuyoshi B.,Tsuyoshi B. Suzuki,male
hep-ph/9603367,Cao,Fuguang,Fuguang Cao,unknown
hep-ph/9603433,Abdullin,Salavat,Salavat Abdullin,unknown
hep-ph/9604252,Snodgrass,Herschel B.,Herschel B. Snodgrass,male
hep-ph/9604304,Pisutova,Neva,Neva Pisutova,female
hep-ph/9604449,Jones,Neville R.,Neville R. Jones,unknown
hep-ph/9606211,Pierce,Damien M.,Damien M. Pierce,male
hep-ph/9606216,Rajantie,Arttu K.,Arttu K. Rajantie,unknown
hep-ph/9606271,ZhU,Yun Lun,Yun Lun ZhU,unknown
hep-ph/9606278,Shinohara,Tadatomi,Tadatomi Shinohara,unknown
hep-ph/9606327,Tesima,Kyuzo,Kyuzo Tesima,unknown
hep-ph/9606358,Blazek,Mikulaas,Mikulaas Blazek,unknown
hep-ph/9606382,Zhu,Yun-lun,Yun-lun Zhu,unknown
hep-ph/9606416,Anderson,Greg. W.,Greg. W. Anderson,male
hep-ph/9606441,Tuan,Richard Hong,Richard Hong Tuan,male
hep-ph/9607219,Christov,Chr. -V.,Chr. -V. Christov,unknown
hep-ph/9608237,Jensen,Dan Mønster,Dan Mønster Jensen,male
hep-ph/9608431,Berger,Edmond. L.,Edmond. L. Berger,male
hep-ph/9608425,Gonçalves,Victor P. B.,Victor P. B. Gonçalves,male
hep-ph/9609225,Theorique,Service de Physique,Service de Physique Theorique,unknown
hep-ph/9609240,Lemieux,Pierre-Anthony,Pierre-Anthony Lemieux,unknown
hep-ph/9609270,Liu,Shunmin,Shunmin Liu,unknown
hep-ph/9609413,Parua,Nirmalaya,Nirmalaya Parua,unknown
hep-ph/9609515,Hughes,Vernon W.,Vernon W. Hughes,unknown
hep-ph/9610436,Nyeo,Su-Long,Su-Long Nyeo,unknown
hep-ph/9610547,Collins,Sterrett J.,Sterrett J. Collins,unknown
hep-ph/9611215,Agaev,Shahin S.,Shahin S. Agaev,male
hep-ph/9611376,Kim,Jung Kon,Jung Kon Kim,unknown
hep-ph/9611407,Nagar,Harnish,Harnish Nagar,unknown
hep-ph/9611418,Na,Euy Soo,Euy Soo Na,unknown
hep-ph/9612258,Li,Bing-An,Bing-An Li,unknown
hep-ph/9612271,Wu,Dan-Di,Dan-Di Wu,unknown
hep-ph/9612430,Fang,Zhen Yun,Zhen Yun Fang,male
hep-ph/9701207,Qin,Chao Wei,Chao Wei Qin,unknown
hep-ph/9701207,Xia,Yao Xiao,Yao Xiao Xia,male
hep-ph/9701219,Nojiri,M M.,M M. Nojiri,unknown
hep-ph/9701362,Shimada,Yoriaki,Yoriaki Shimada,unknown
hep-ph/9701405,Saini,Gaitri,Gaitri Saini,unknown
hep-ph/9702353,Marrocchesi,Pier S.,Pier S. Marrocchesi,unknown
hep-ph/9702387,Zhang,Longzhe,Longzhe Zhang,unknown
hep-ph/9702442,Dasgupta,Tarakeshwar,Tarakeshwar Dasgupta,unknown
hep-ph/9704345,Jungnickel,Dirk-U.,Dirk-U. Jungnickel,unknown
hep-ph/9706214,Guo,Li-bo,Li-bo Guo,unknown
hep-ph/9706321,Yang,Dongsheng Du Hongying Jin Yadong,Dongsheng Du Hongying Jin Yadong Yang,unknown
hep-ph/9706336,Abraha,TESFAYE,TESFAYE Abraha,unknown
hep-ph/9706346,Inukai,Iwana,Iwana Inukai,female
hep-ph/9706327,Gill,Alasdair James,Alasdair James Gill,male
hep-ph/9706377,Marian,Jamal Jalilian -,Jamal Jalilian - Marian,male
hep-ph/9706403,Su,and R. -K.,and R. -K. Su,unknown
hep-ph/9706471,Nicholson,Angus F.,Angus F. Nicholson,male
hep-ph/9707285,Sato,Haru-Tada,Haru-Tada Sato,unknown
hep-ph/9707391,Smolinski,Kordian A.,Kordian A. Smolinski,unknown
hep-ph/9707483,Choi,Seong-Youl,Seong-Youl Choi,unknown
hep-ph/9707483,Lee,Sam-Hyeon,Sam-Hyeon Lee,unknown
hep-ph/9708308,Liu,Qiu-Yu,Qiu-Yu Liu,unknown
hep-ph/9708307,Sul,Bookyung,Bookyung Sul,unknown
hep-ph/9708363,Carrington,Magaret E.,Magaret E. Carrington,female
hep-ph/9708379,Smith,Frank Tony,Frank Tony Smith,male
hep-ph/9708415,Sun,Zuxun,Zuxun Sun,unknown
hep-ph/9709256,Kyriakis,Aristoteles,Aristoteles Kyriakis,unknown
hep-ph/9709256,Nowak,Hannelies,Hannelies Nowak,unknown
hep-ph/9709256,Simopoulou,Errietta,Errietta Simopoulou,unknown
hep-ph/9709334,Tu,Shu-Ju,Shu-Ju Tu,unknown
hep-ph/9709420,R,Shaisultanov,Shaisultanov R,unknown
hep-ph/9710243,Li,Guanglie,Guanglie Li,unknown
hep-ph/9710325,Mukhopadhyay,Debsankar,Debsankar Mukhopadhyay,unknown
hep-ph/9710325,Collaboration,WA98,WA98 Collaboration,unknown
hep-ph/9710424,Gao,Chong Shou,Chong Shou Gao,unknown
hep-ph/9710453,Kubo,Tatsuo Kobayashi Jisuke,Tatsuo Kobayashi Jisuke Kubo,male
hep-ph/9710473,Chan,Kwok Lung,Kwok Lung Chan,male
hep-ph/9711246,Rosner,and Jonathan L.,and Jonathan L. Rosner,unknown
hep-ph/9711310,Dong,Hui-Shi,Hui-Shi Dong,unknown
hep-ph/9711332,Pac,Pong Youl,Pong Youl Pac,male
hep-ph/9712408,Lim,Jyh-Liong,Jyh-Liong Lim,unknown
hep-ph/9712452,Stancu,FL.,FL. Stancu,unknown
hep-ph/9801214,Zhang,Ai-lin,Ai-lin Zhang,unknown
hep-ph/9801256,Aithan,Thamar Ali,Thamar Ali Aithan,unknown
hep-ph/9801320,Wagner,Doris Jeanne,Doris Jeanne Wagner,female
hep-ph/9801330,Gill,Mandeep S.,Mandeep S. Gill,unknown
hep-ph/9803235,Gui,Jian Zuo Yuan-Xing,Jian Zuo Yuan-Xing Gui,unknown
hep-ph/9803322,Meyer,Irmtraud,Irmtraud Meyer,unknown
hep-ph/9803372,Eisenberg,Judah M.,Judah M. Eisenberg,unknown
hep-ph/9803431,Gao,Dao-neng,Dao-neng Gao,unknown
hep-ph/9803455,Jiarong,Chen Jisheng Li,Chen Jisheng Li Jiarong,unknown
hep-ph/9804331,Pietschmann,Herbert.,Herbert. Pietschmann,unknown
hep-ph/9804396,Quznetsov,Gunn A.,Gunn A. Quznetsov,unknown
hep-ph/9805354,Zhuang,Ting-Liang,Ting-Liang Zhuang,unknown
hep-ph/9805454,Choi,Myoung-Taek,Myoung-Taek Choi,unknown
hep-ph/9806444,Fulcher,Lewis P.,Lewis P. Fulcher,male
hep-ph/9807280,He,X-G.,X-G. He,unknown
hep-ph/9807391,Jin,HongYing,HongYing Jin,unknown
hep-ph/9807447,pages,Jonathan L. Rosner Comments 8,Jonathan L. Rosner Comments 8 pages,male
hep-ph/9807447,figure,1,1 figure,unknown
hep-ph/9807533,Xu,Jia-sheng,Jia-sheng Xu,unknown
hep-ph/9808379,Feng,Tai-fu,Tai-fu Feng,unknown
hep-ph/9808391,Juraev,Obid,Obid Juraev,unknown
hep-ph/9808391,Nasyrov,Tulkun,Tulkun Nasyrov,unknown
hep-ph/9808419,Kim,Sun Myoung,Sun Myoung Kim,unknown
hep-ph/9809551,Roy,Mahendra Sinha,Mahendra Sinha Roy,male
hep-ph/9810395,Ching,Chiang Huan,Chiang Huan Ching,unknown
hep-ph/9810445,Alam,Jan -e,Jan -e Alam,unknown
hep-ph/9810458,Cao,Qing Hong,Qing Hong Cao,unknown
hep-ph/9810524,O'Raifeartaigh,Lochlain,Lochlain O'Raifeartaigh,male
hep-ph/9811430,Shan,Lian You,Lian You Shan,unknown
hep-ph/9811431,Naimi,El-Mokhtar,El-Mokhtar Naimi,unknown
hep-ph/9812219,Oh,Dal Soo,Dal Soo Oh,male
hep-ph/9812347,Orsland,Aksel Hiorth,Aksel Hiorth Orsland,male
hep-ph/9812348,Andrei,Kataev,Kataev Andrei,unknown
hep-ph/9812383,Tallini,Hugh A. McL.,Hugh A. McL. Tallini,male
hep-ph/9812528,Vylov,Ts. D.,Ts. D. Vylov,unknown
hep-ph/9901205,Liu,Hong Xuan,Hong Xuan Liu,unknown
hep-ph/9901205,Xiao,Zhen Jun,Zhen Jun Xiao,male
hep-ph/9901308,Roy,Sourav Sarkar Pradip,Sourav Sarkar Pradip Roy,unknown
hep-ph/9901367,Gao,Chong-shou,Chong-shou Gao,unknown
hep-ph/9902459,Tandy,Peter. C.,Peter. C. Tandy,male
hep-ph/9903214,Jeong,Kyoung Keun,Kyoung Keun Jeong,unknown
hep-ph/9903294,Keung,Wai-yee,Wai-yee Keung,unknown
hep-ph/9903345,Linxia,Lü,Lü Linxia,unknown
hep-ph/9903348,Chao,Kuangta,Kuangta Chao,unknown
hep-ph/9903480,Nolte,Detlef R.,Detlef R. Nolte,unknown
hep-ph/9904323,Khanna,Mohinder P.,Mohinder P. Khanna,unknown
hep-ph/9904462,Tong,Sheng Ping,Sheng Ping Tong,unknown
hep-ph/9904462,Zhao,Jiu-Fen,Jiu-Fen Zhao,unknown
hep-ph/9904506,Niczyporuk,Bogdan B.,Bogdan B. Niczyporuk,male
hep-ph/9905296,Hsueh,Chien-Lan,Chien-Lan Hsueh,unknown
hep-ph/9905357,Borstnik,Norma Mankoc,Norma Mankoc Borstnik,female
hep-ph/9905431,Devidze,Gela G.,Gela G. Devidze,female
hep-ph/9905512,Sidorov,Alexsander V.,Alexsander V. Sidorov,male
hep-ph/9905530,Suzuki,Katuhiko,Katuhiko Suzuki,unknown
hep-ph/9906243,Rodrigues,WA.,WA. Rodrigues,unknown
hep-ph/9906306,He,Zhen-Min,Zhen-Min He,unknown
hep-ph/9906364,Fu,Rong-tang,Rong-tang Fu,unknown
hep-ph/9906377,Thober,Dario Sassi,Dario Sassi Thober,male
hep-ph/9906486,Kang,Kyunsik,Kyunsik Kang,unknown
hep-ph/9906511,Lu,Hung-Jung,Hung-Jung Lu,unknown
hep-ph/9906536,Zakharov,Bronislav G.,Bronislav G. Zakharov,unknown
hep-ph/9907244,Hwang,Kyu Wan,Kyu Wan Hwang,male
hep-ph/9907314,Mansour,Sadek W.,Sadek W. Mansour,unknown
hep-ph/9907349,Chan,Lai-Him,Lai-Him Chan,unknown
hep-ph/9908499,Goto,Toru.,Toru. Goto,unknown
hep-ph/9908513,Kim,Chung W.,Chung W. Kim,unknown
hep-ph/9908517,del Prado,Oscar E. Ramírez,Oscar E. Ramírez del Prado,male
hep-ph/9909307,Li,Cheng-zu,Cheng-zu Li,unknown
hep-ph/9909515,Shen,Pong-Nian,Pong-Nian Shen,unknown
hep-ph/9910327,hassan,El aaoud El,El aaoud El hassan,unknown
hep-ph/9910328,Collaboration,E497,E497 Collaboration,unknown
hep-ph/9910350,aaoud,El hassan El,El hassan El aaoud,unknown
hep-ph/9910466,Song,Jeonhyeon,Jeonhyeon Song,unknown
hep-ph/9911217,Huo,Wu-jun,Wu-jun Huo,unknown
hep-ph/9911308,Li,Zuohong,Zuohong Li,unknown
hep-ph/9911326,Liu,Lianggang,Lianggang Liu,unknown
hep-ph/9912275,Zhang,Qing-hui,Qing-hui Zhang,unknown
hep-ph/9912317,Handoko,Laksana Tri,Laksana Tri Handoko,unknown
hep-th/0001013,Mikulovic,Dzo,Dzo Mikulovic,unknown
hep-th/0001014,Boas,Franz-Marc,Franz-Marc Boas,unknown
hep-th/0001018,Youm,Donam,Donam Youm,unknown
hep-th/0001042,Glazek,St. D.,St. D. Glazek,male
hep-th/0001075,Szyndel,Matthew D. E.,Matthew D. E. Szyndel,male
hep-th/0002052,Meana,Marco Laucelli,Marco Laucelli Meana,male
hep-th/0002052,Peñalba,Jesús Puente,Jesús Puente Peñalba,unknown
hep-th/0002178,Lin,Qiong-gui,Qiong-gui Lin,unknown
hep-th/0003013,Saito,Yorinori,Yorinori Saito,unknown
hep-th/0003029,Kausch,Horst G.,Horst G. Kausch,male
hep-th/0003149,Zhou,Zhinig,Zhinig Zhou,unknown
hep-th/0003151,Campos,Vanicson L.,Vanicson L. Campos,unknown
hep-th/0003238,Sabinin,Lev. V.,Lev. V. Sabinin,male
hep-th/0003287,Apfeldorf,Karyn M.,Karyn M. Apfeldorf,female
hep-th/0004023,Yuuichirou,Shibusa,Shibusa Yuuichirou,unknown
hep-th/0004066,Tipunin,IYu,IYu Tipunin,unknown
hep-th/0004200,O'Raifeartaigh,Lochlainn,Lochlainn O'Raifeartaigh,male
hep-th/0005007,Ghosh,Banhiman,Banhiman Ghosh,unknown
hep-th/0005091,Diaconescu,Diuliu-Emanuel,Diuliu-Emanuel Diaconescu,unknown
hep-th/0005104,Lapalme,Ervig,Ervig Lapalme,unknown
hep-th/0005114,Uesugi,Tadaoki,Tadaoki Uesugi,unknown
hep-th/0005263,Kwong,Kam-Yuen,Kam-Yuen Kwong,unknown
hep-th/0006076,Giraldo,Juan Fernando Ospina,Juan Fernando Ospina Giraldo,male
hep-th/0006083,Sakita,Bunji,Bunji Sakita,unknown
hep-th/0006120,Ma,Whee Ky,Whee Ky Ma,unknown
hep-th/0006130,Dias,Gilmar S.,Gilmar S. Dias,male
hep-th/0006133,Diniz,Sortelano Araujo,Sortelano Araujo Diniz,unknown
hep-th/0006128,Pinheiro,Cintia G.,Cintia G. Pinheiro,female
hep-th/0006205,Chakrabarti,Jayprokas,Jayprokas Chakrabarti,unknown
hep-th/0006205,Bagchi,Bijon,Bijon Bagchi,unknown
hep-th/0006211,Kaul,Romesh K,Romesh K Kaul,unknown
hep-th/0006245,Valavane,Koumarane,Koumarane Valavane,unknown
hep-th/0007035,Nilsson,Bengt EW,Bengt EW Nilsson,male
hep-th/0007139,Nayak,Gouranga. C.,Gouranga. C. Nayak,unknown
hep-th/0007216,Hong,Seok-In,Seok-In Hong,unknown
hep-th/0007255,Zhou,Chen-Gang,Chen-Gang Zhou,unknown
hep-th/0008228,Lu,Qi-Keng,Qi-Keng Lu,unknown
hep-th/0009137,Flohr,Michael A. I.,Michael A. I. Flohr,male
hep-th/0009147,Cai,R-G.,R-G. Cai,unknown
hep-th/0010006,Kazuyuki,Furuuchi,Furuuchi Kazuyuki,unknown
hep-th/0010041,Matsumoto,Seiho,Seiho Matsumoto,unknown
hep-th/0010075,Joglekar,Satish. D.,Satish. D. Joglekar,male
hep-th/0010100,Liao,Sen-Ben,Sen-Ben Liao,unknown
hep-th/0010173,Hara,Tabito,Tabito Hara,unknown
hep-th/0010247,Dasgupta,Satabhisa,Satabhisa Dasgupta,unknown
hep-th/0010253,Morita,Katsusada,Katsusada Morita,unknown
hep-th/0012165,Kim,Yoon-Bai,Yoon-Bai Kim,unknown
hep-th/0012223,Chim,Leung,Leung Chim,unknown
hep-th/0012259,Sahraoui,El Mostapha,El Mostapha Sahraoui,unknown
hep-th/0101031,Leao,Cedric R.,Cedric R. Leao,male
hep-th/0101042,Tomizawa,Shigemitsu,Shigemitsu Tomizawa,unknown
hep-th/0101133,Zhu,Jiong-Ming,Jiong-Ming Zhu,unknown
hep-th/0102019,Choudhary,Abdur Rahim,Abdur Rahim Choudhary,male
hep-th/0102140,Ertl,Martin Franz,Martin Franz Ertl,male
hep-th/0102151,Yang,Zhong-xia,Zhong-xia Yang,unknown
hep-th/0103028,Segal,Arkady Yu.,Arkady Yu. Segal,male
hep-th/0103108,Mokhtari,Soussan,Soussan Mokhtari,unknown
hep-th/0103235,Kogan,Ian. I,Ian. I Kogan,male
hep-th/0103264,Hahn,Sang-Ok,Sang-Ok Hahn,unknown
hep-th/0104117,Ilyenko,Kost',Kost' Ilyenko,unknown
hep-th/0104258,Lee,and Jyh-Hao,and Jyh-Hao Lee,unknown
hep-th/0105029,Mueller-Kirsten,Harald J. W.,Harald J. W. Mueller-Kirsten,male
hep-th/0105029,Park,Dae Kil,Dae Kil Park,unknown
